port_id,vsl_id,time_stamp,time_point,lat,lon,cog,heading
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 15:30:00,1.33,34.68751667,129.0046667,196.0,195.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 15:40:00,1.5,34.64581667,128.98945,196.0,196.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 15:50:00,1.67,34.60818333,128.9723833,201.0,201.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 16:00:00,1.83,34.57959167,128.9521667,206.5,205.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 16:10:00,2.0,34.551,128.93195,212.0,210.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 16:20:00,2.17,34.51205,128.9010167,213.0,210.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 16:30:00,2.33,34.47893333,128.8775667,209.0,208.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 16:40:00,2.5,34.41605,128.8334333,213.0,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 16:50:00,2.67,34.39436667,128.8154333,214.0,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 17:00:00,2.83,34.36168333,128.787875,213.0,211.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 17:10:00,3.0,34.329,128.7603167,212.0,211.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 17:20:00,3.17,34.2943,128.7298,217.0,217.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 17:30:00,3.33,34.2596,128.6992833,222.0,224.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 17:40:00,3.5,34.20851667,128.6458167,215.0,216.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 17:50:00,3.67,34.17163333,128.6146167,215.0,216.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 18:00:00,3.83,34.13755625,128.5831813,215.0,215.75
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 18:10:00,4.0,34.10347917,128.5517458,215.0,215.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 18:20:00,4.17,34.06940208,128.5203104,215.0,215.25
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 18:30:00,4.33,34.035325,128.488875,215.0,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 18:40:00,4.5,34.00124792,128.4574396,215.0,214.75
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 18:50:00,4.67,33.96717083,128.4260042,215.0,214.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 19:00:00,4.83,33.93309375,128.3945687,215.0,214.25
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 19:10:00,5.0,33.89901667,128.3631333,215.0,214.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 19:20:00,5.17,33.86254167,128.3320417,214.5,213.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 19:30:00,5.33,33.82606667,128.30095,214.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 19:40:00,5.5,33.77035,128.25335,215.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 19:50:00,5.67,33.74265834,128.2298917,214.5,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 20:00:00,5.83,33.71496667,128.2064333,214.0,211.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 20:10:00,6.0,33.6682,128.1681833,214.0,211.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 20:20:00,6.17,33.635225,128.1407167,215.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 20:30:00,6.33,33.60225,128.11325,216.0,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 20:40:00,6.5,33.56569167,128.0779667,217.5,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 20:50:00,6.67,33.52913333,128.0426833,219.0,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 21:00:00,6.83,33.49448333,128.0088167,215.0,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 21:10:00,7.0,33.45661111,127.9809611,213.6666667,210.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 21:20:00,7.17,33.41873889,127.9531056,212.3333333,208.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 21:30:00,7.33,33.38086667,127.92525,211.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 21:40:00,7.5,33.32213333,127.8843,212.0,208.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 21:50:00,7.67,33.29836667,127.8665167,211.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 22:00:00,7.83,33.24506667,127.8282,210.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 22:10:00,8.0,33.21404167,127.8058583,210.5,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 22:20:00,8.17,33.18301667,127.7835167,211.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 22:30:00,8.33,33.14885,127.7590333,210.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 22:40:00,8.5,33.08953333,127.7166833,211.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 22:50:00,8.67,33.06335,127.69795,210.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 23:00:00,8.83,33.03371667,127.6760167,211.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 23:10:00,9.0,32.99560556,127.6480333,211.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 23:20:00,9.17,32.95749444,127.62005,211.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 23:30:00,9.33,32.91938333,127.5920667,211.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 23:40:00,9.5,32.85875,127.5481,212.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-14 23:50:00,9.67,32.83146667,127.52815,211.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 00:00:00,9.83,32.80518333,127.5089833,211.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 00:10:00,10.0,32.76763333,127.4797722,210.6666667,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 00:20:00,10.17,32.73008333,127.4505611,210.3333333,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 00:30:00,10.33,32.69253333,127.42135,210.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 00:40:00,10.5,32.63456667,127.3778833,212.0,208.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 00:50:00,10.67,32.59989445,127.3500611,212.6666667,208.8333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 01:00:00,10.83,32.56522222,127.3222389,213.3333333,209.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 01:10:00,11.0,32.53055,127.2944167,214.0,210.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 01:20:00,11.17,32.49587778,127.2665944,214.6666667,211.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 01:30:00,11.33,32.46120555,127.2387722,215.3333333,212.1666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 01:40:00,11.5,32.42653333,127.21095,216.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 01:50:00,11.67,32.38888,127.17972,215.6,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 02:00:00,11.83,32.35122667,127.14849,215.2,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 02:10:00,12.0,32.31357333,127.11726,214.8,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 02:20:00,12.17,32.27592,127.08603,214.4,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 02:30:00,12.33,32.23826667,127.0548,214.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 02:40:00,12.5,32.19922778,127.0236444,216.6666667,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 02:50:00,12.67,32.16018889,126.9924889,219.3333333,217.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 03:00:00,12.83,32.12115,126.9613333,222.0,219.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 03:10:00,13.0,32.09015833,126.9316833,215.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 03:20:00,13.17,32.05916667,126.9020333,208.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 03:30:00,13.33,32.02516667,126.8833167,205.3333333,204.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 03:40:00,13.5,31.99116667,126.8646,202.6666667,202.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 03:50:00,13.67,31.95716667,126.8458833,200.0,200.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 04:00:00,13.83,31.89431667,126.8199,197.0,197.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 04:10:00,14.0,31.84478333,126.8014417,197.0,197.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 04:20:00,14.17,31.79525,126.7829833,197.0,197.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 04:30:00,14.33,31.76386666,126.7698083,198.5,199.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 04:40:00,14.5,31.73248333,126.7566333,200.0,201.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 04:50:00,14.67,31.7044,126.744,200.0,201.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 05:00:00,14.83,31.65745,126.7250417,202.0,204.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 05:10:00,15.0,31.6105,126.7060833,204.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 05:20:00,15.17,31.57670833,126.6845667,206.0,208.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 05:30:00,15.33,31.54291667,126.66305,208.0,210.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 05:40:00,15.5,31.50125833,126.6306833,209.5,212.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 05:50:00,15.67,31.4596,126.5983167,211.0,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 06:00:00,15.83,31.41308334,126.5632167,212.0,214.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 06:10:00,16.0,31.36656667,126.5281167,213.0,214.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 06:20:00,16.17,31.341825,126.5092333,212.5,214.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 06:30:00,16.33,31.31708333,126.49035,212.0,214.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 06:40:00,16.5,31.26136667,126.4454667,216.0,217.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 06:50:00,16.67,31.22856667,126.4211167,196.0,196.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 07:00:00,16.83,31.18769167,126.3923083,208.0,208.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 07:10:00,17.0,31.14681667,126.3635,220.0,220.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 07:20:00,17.17,31.12084167,126.3373583,221.0,221.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 07:30:00,17.33,31.09486667,126.3112167,222.0,222.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 07:40:00,17.5,31.04311667,126.2590167,216.0,216.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 07:50:00,17.67,31.00317778,126.2309,213.6666667,212.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 08:00:00,17.83,30.96323889,126.2027833,211.3333333,209.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 08:10:00,18.0,30.9233,126.1746667,209.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 08:20:00,18.17,30.89218333,126.1576333,206.0,204.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 08:30:00,18.33,30.86106667,126.1406,203.0,202.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 08:40:00,18.5,30.81928889,126.1199778,203.3333333,201.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 08:50:00,18.67,30.77751111,126.0993556,203.6666667,200.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 09:00:00,18.83,30.73573333,126.0787333,204.0,200.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 09:10:00,19.0,30.66621667,126.0450667,202.0,198.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 09:20:00,19.17,30.638775,126.0318583,202.0,198.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 09:30:00,19.33,30.61133333,126.01865,202.0,198.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 09:40:00,19.5,30.56483333,125.9959167,202.5,198.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 09:50:00,19.67,30.51833333,125.9731833,203.0,198.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 10:00:00,19.83,30.48700833,125.9573917,204.5,200.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 10:10:00,20.0,30.45568333,125.9416,206.0,203.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 10:20:00,20.17,30.4112875,125.9050167,208.5,204.75
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 10:30:00,20.33,30.36689167,125.8684333,211.0,206.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 10:40:00,20.5,30.32249583,125.83185,213.5,208.25
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 10:50:00,20.67,30.2781,125.7952667,216.0,210.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 11:00:00,20.83,30.24724583,125.7706917,215.5,210.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 11:10:00,21.0,30.21639167,125.7461167,215.0,210.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 11:20:00,21.17,30.1855375,125.7215417,214.5,210.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 11:30:00,21.33,30.15468333,125.6969667,214.0,210.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 11:40:00,21.5,30.12306666,125.6632722,218.6666667,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 11:50:00,21.67,30.09145,125.6295778,223.3333333,220.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 12:00:00,21.83,30.05983333,125.5958833,228.0,225.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 12:10:00,22.0,30.01601667,125.5408,226.0,223.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 12:20:00,22.17,29.98725834,125.5178111,227.0,224.1666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 12:30:00,22.33,29.9585,125.4948222,228.0,225.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 12:40:00,22.5,29.92974167,125.4718333,229.0,226.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 12:50:00,22.67,29.90098334,125.4488444,230.0,227.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 13:00:00,22.83,29.872225,125.4258556,231.0,228.8333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 13:10:00,23.0,29.84346667,125.4028667,232.0,230.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 13:20:00,23.17,29.81365556,125.3593,231.3333333,230.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 13:30:00,23.33,29.78384444,125.3157333,230.6666667,230.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 13:40:00,23.5,29.75403333,125.2721667,230.0,230.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 13:50:00,23.67,29.72863333,125.2375,227.5,227.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 14:00:00,23.83,29.70323333,125.2028333,225.0,224.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 14:10:00,24.0,29.67435833,125.1703333,222.0,222.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 14:20:00,24.17,29.64548333,125.1378333,219.0,221.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 14:30:00,24.33,29.58931667,125.0927167,219.0,220.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 14:40:00,24.5,29.55956667,125.0680889,217.6666667,219.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 14:50:00,24.67,29.52981667,125.0434611,216.3333333,218.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 15:00:00,24.83,29.50006667,125.0188333,215.0,217.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 15:10:00,25.0,29.46828333,124.9913583,215.0,217.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 15:20:00,25.17,29.4365,124.9638833,215.0,217.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 15:30:00,25.33,29.40285834,124.9371833,214.5,217.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 15:40:00,25.5,29.36921667,124.9104833,214.0,217.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 15:50:00,25.67,29.32385,124.871925,215.5,219.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 16:00:00,25.83,29.27848333,124.8333667,217.0,221.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 16:10:00,26.0,29.25305833,124.8107,216.5,220.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 16:20:00,26.17,29.22763333,124.7880333,216.0,219.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 16:30:00,26.33,29.19402778,124.7607444,212.6666667,215.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 16:40:00,26.5,29.16042222,124.7334556,209.3333333,211.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 16:50:00,26.67,29.12681667,124.7061667,206.0,207.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 17:00:00,26.83,29.0593,124.67165,203.0,206.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 17:10:00,27.0,29.02914167,124.6553667,206.0,209.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 17:20:00,27.17,28.99898333,124.6390833,209.0,212.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 17:30:00,27.33,28.94158333,124.5997667,211.0,213.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 17:40:00,27.5,28.9145,124.5795167,216.5,219.5
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 17:50:00,27.67,28.88741667,124.5592667,222.0,226.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 18:00:00,27.83,28.86568333,124.5344333,225.0,227.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 18:10:00,28.0,28.82513889,124.5017167,221.3333333,223.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 18:20:00,28.17,28.78459444,124.469,217.6666667,219.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 18:30:00,28.33,28.74405,124.4362833,214.0,216.0
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 18:40:00,28.5,28.70911111,124.4086778,214.3333333,215.6666667
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 18:50:00,28.67,28.67417222,124.3810722,214.6666667,215.3333333
TWKEL,b875e4ee-41f2-3923-9c74-87f3e5370305,2024-11-15 19:00:00,28.83,28.63923333,124.3534667,215.0,215.0
